ANG,TRQ,ANG_pred,TRQ pred,MAE,Anomaly
-76.5,3657.0,-86.019165,3670.31,0.02540615200996399,True
-47.000004,2442.0,-45.196873,2432.3906,0.008193492889404297,False
-113.00001,2665.0,-112.1277,2663.0894,0.0026577115058898926,False
45.0,2442.0,46.618423,2431.452,0.008271373808383942,False
76.5,3576.0,97.32149,3476.9568,0.08892688155174255,True
67.0,2374.0,68.404015,2362.2305,0.008424758911132812,False
-37.0,2441.0,-35.181576,2430.8728,0.008470997214317322,False
52.0,2441.0,53.481266,2430.1123,0.008158668875694275,False
-83.99999,2610.0,-83.83321,2607.7576,0.0014035701751708984,False
85.0,2474.0,86.102844,2466.2476,0.005905702710151672,False
-111.00001,3925.5,-107.06672,3884.2341,0.027557671070098877,True
-13.0,2442.0,-11.5382805,2432.447,0.007482960820198059,False
-29.999998,2441.0,-28.291851,2430.907,0.008233919739723206,False
2.9999983,2442.0,4.627044,2432.517,0.0077805668115615845,False
-86.99999,2649.0,-87.01256,2644.7263,0.002063661813735962,False
-86.99999,2631.0,-86.91875,2627.8337,0.001672983169555664,False
-76.0,2596.0,-75.81922,2594.1558,0.0012415945529937744,False
57.0,2441.0,58.369427,2429.897,0.00803752988576889,False
47.0,2441.0,48.583344,2430.3213,0.008263371884822845,False
-94.99999,2737.0,-95.31546,2729.5706,0.004175335168838501,False
-65.00001,2460.0,-64.02518,2453.983,0.004821658134460449,False
-65.00001,2427.0,-63.614365,2419.5493,0.006327956914901733,False
-65.00001,2437.0,-63.74539,2429.8418,0.005926042795181274,False
-61.000008,2457.0,-59.81238,2450.089,0.005674004554748535,False
-93.99999,2760.0,-94.247284,2751.1975,0.004693776369094849,False
-37.0,2442.0,-35.191372,2431.8992,0.008438780903816223,False
82.0,2399.0,83.19665,2386.9563,0.008140325546264648,False
77.0,2410.0,78.13807,2397.5046,0.008238494396209717,False
-67.00001,2457.9998,-66.093376,2452.2266,0.0045687854290008545,False
-46.000004,2439.0,-44.15045,2429.2065,0.008374080061912537,False
-74.0,2541.0,-73.749855,2540.1685,0.0008973479270935059,False
-31.999996,2440.0,-30.246618,2429.856,0.008348852396011353,False
-75.0,2666.0,-74.79365,2657.947,0.004254281520843506,False
59.0,2440.0,60.325924,2428.7563,0.008017517626285553,False
63.0,2439.0,64.24087,2427.5562,0.007942870259284973,False
-81.0,2545.0,-80.7646,2544.3193,0.0007960498332977295,False
-30.999996,2441.0,-29.272982,2430.8884,0.00828060507774353,False
35.0,2442.0,36.756046,2431.7664,0.008396990597248077,False
-72.0,2534.0,-71.72222,2532.9453,0.001059114933013916,False
-64.00001,2440.0,-62.736046,2432.768,0.005980014801025391,False
21.000002,2441.0,22.824463,2431.0825,0.008383035659790039,False
-63.000008,2462.0,-61.959534,2455.7517,0.0050633251667022705,False
59.0,2437.0,60.331146,2425.5852,0.008109547197818756,False
-94.99999,2741.0,-95.31238,2733.3892,0.0042556822299957275,False
61.0,2439.0,62.283405,2427.622,0.007996559143066406,False
41.0,2438.0,42.68863,2427.403,0.008435234427452087,False
71.0,2412.0,72.17319,2399.3262,0.008393973112106323,False
94.0,2463.0,95.310844,2456.2603,0.005839183926582336,False
-128.0,2884.0,-126.33542,2877.133,0.006607860326766968,False
9.000002,2441.0,10.728096,2431.3938,0.008041545748710632,False
-99.0,2813.0,-99.17461,2804.1526,0.004569739103317261,False
11.000001,2439.0,12.763964,2429.3352,0.008141398429870605,False
-13.0,2441.0,-11.53517,2431.4485,0.007488533854484558,False
79.0,2416.0,80.11857,2403.8125,0.008052647113800049,False
97.5,3562.5,130.84901,3441.4614,0.12449830770492554,True
61.0,2389.0,62.418015,2376.86,0.008629456162452698,False
47.0,2379.0,48.722805,2368.983,0.008227087557315826,False
20.0,2442.0,21.817951,2432.1301,0.008347295224666595,False
71.0,2384.0,72.298195,2371.573,0.008526429533958435,False
20.0,2441.0,21.822557,2431.1084,0.008366860449314117,False
106.0,2473.0,107.70017,2470.6074,0.0045449137687683105,False
-56.999996,2431.0,-55.31934,2422.2544,0.007536172866821289,False
4.999997,2442.0,6.6609983,2432.4836,0.007864579558372498,False
-100.0,2807.0,-100.20685,2798.6648,0.00439000129699707,False
-55.999996,2441.0,-54.408463,2432.43,0.0072740912437438965,False
-90.99999,2657.0,-91.05657,2652.874,0.002081364393234253,False
-67.00001,2450.0,-66.00206,2443.794,0.004958122968673706,False
63.0,2405.0,64.32313,2392.449,0.008635535836219788,False
-73.0,2460.0,-72.37456,2455.3855,0.003453195095062256,False
16.999998,2384.0,18.97449,2377.7732,0.006922975182533264,False
69.0,2388.0,70.29949,2375.4658,0.008580237627029419,False
103.0,2437.0,104.6841,2432.3257,0.00560113787651062,False
-2.9999983,2442.0,-1.4698917,2432.5698,0.007561430335044861,False
-28.999998,2442.0,-27.318745,2431.9453,0.008161842823028564,False
82.0,2421.0,83.121025,2409.332,0.007809698581695557,False
-2.9999983,2442.0,-1.4698917,2432.5698,0.007561430335044861,False
-130.5,3955.5,-130.80746,3945.9663,0.005162864923477173,False
-85.99999,2614.0,-85.84065,2611.6694,0.001430809497833252,False
-61.000008,2429.0,-59.45635,2420.865,0.0069706737995147705,False
5.9999967,2441.0,7.681496,2431.462,0.007915928959846497,False
-9.000002,2442.0,-7.531108,2432.529,0.007458344101905823,False
2.9999983,2441.0,4.630505,2431.5173,0.0077873170375823975,False
-92.99999,2655.0,-93.03003,2651.2947,0.0018275678157806396,False
-26.0,2442.0,-24.376936,2432.0256,0.008007079362869263,False
-7.0000033,2442.0,-5.5166917,2432.5537,0.007475346326828003,False
-67.00001,2496.0,-66.444214,2492.6848,0.0026939809322357178,False
1.9999988,2441.0,3.6132228,2431.5325,0.007745563983917236,False
-69.00001,2468.0,-68.283676,2463.172,0.003737032413482666,False
27.0,2441.0,28.815535,2430.9312,0.008437469601631165,False
-65.00001,2470.0,-64.135025,2464.6218,0.0042969584465026855,False
123.0,2403.0,125.37639,2412.3684,0.009226113557815552,False
-52.0,2442.0,-50.296154,2432.918,0.007743164896965027,False
-7.0000033,2439.0,-5.509926,2429.5732,0.0074795931577682495,False
-91.99999,2685.0,-92.202576,2679.4639,0.003046363592147827,False
-41.0,2440.0,-39.14381,2429.9504,0.008509621024131775,False
-23.000002,2389.0,-21.461239,2382.2034,0.006322503089904785,False
-16.999998,2441.0,-15.511319,2431.3281,0.007593616843223572,False
-2.9999983,2442.0,-1.4698917,2432.5698,0.007561430335044861,False
55.0,2426.0,56.43891,2414.272,0.00847480446100235,False
-63.000008,2424.0,-61.48082,2416.1226,0.0067987143993377686,False
-74.0,2561.0,-73.774445,2560.2412,0.0008135139942169189,False
-45.000004,2442.0,-43.1759,2432.2336,0.008310377597808838,False
-18.000004,2440.0,-16.496939,2430.2937,0.007638812065124512,False
-75.0,2515.0,-74.719734,2513.4663,0.001292496919631958,False
-90.99999,2723.0,-91.256454,2714.9915,0.0043333470821380615,False
85.5,3661.5,119.208145,3504.0588,0.1425810009241104,True
50.0,2441.0,51.523727,2430.198,0.008202821016311646,False
65.0,2414.0,66.25855,2401.4622,0.00849999487400055,False
-94.99999,2690.0,-95.21012,2684.8682,0.002868562936782837,False
59.0,2441.0,60.32421,2429.816,0.00798574835062027,False
-0.9999994,2441.0,0.5630579,2431.5645,0.007629901170730591,False
-16.999998,2441.0,-15.511319,2431.3281,0.007593616843223572,False
25.0,2441.0,26.82213,2430.981,0.00842680037021637,False
21.000002,2441.0,22.824463,2431.0825,0.008383035659790039,False
0.9999994,2442.0,2.5929856,2432.5435,0.007699742913246155,False
86.0,2428.0,87.15807,2417.2983,0.007422998547554016,False
-2.9999983,2441.0,-1.4672345,2431.573,0.007565051317214966,False
69.0,2390.0,70.2894,2377.4067,0.008588165044784546,False
45.0,2440.0,46.62125,2429.3477,0.00832674652338028,False
53.0,2441.0,54.45939,2430.069,0.008135557174682617,False
-47.000004,2441.0,-45.185062,2431.354,0.008234545588493347,False
-13.0,2441.0,-11.53517,2431.4485,0.007488533854484558,False
4.999997,2441.0,6.6647873,2431.482,0.00787287950515747,False
59.0,2441.0,60.32421,2429.816,0.00798574835062027,False
-14.999999,2443.0,-13.53423,2433.3948,0.007516011595726013,False
-31.999996,2441.0,-30.254835,2430.8735,0.008323907852172852,False
9.000002,2441.0,10.728096,2431.3938,0.008041545748710632,False
-86.99999,2709.0,-87.148186,2700.541,0.0043315887451171875,False
39.0,2442.0,40.71017,2431.653,0.008359178900718689,False
50.0,2442.0,51.522224,2431.2544,0.008172959089279175,False
-13.0,2406.0,-11.597327,2398.2007,0.006528258323669434,False
-29.999998,2442.0,-28.299673,2431.9246,0.008209973573684692,False
-16.999998,2440.0,-15.5076275,2430.329,0.007600679993629456,False
25.0,2443.0,26.814352,2433.042,0.008382201194763184,False
-68.00001,2456.0,-67.11692,2450.2969,0.0044882893562316895,False
20.0,2442.0,21.817951,2432.1301,0.008347295224666595,False
19.0,2441.0,20.819595,2431.1345,0.008348502218723297,False
-52.0,2441.0,-50.28372,2431.8777,0.007787138223648071,False
-37.0,2442.0,-35.191372,2431.8992,0.008438780903816223,False
19.0,2382.0,21.022459,2375.7776,0.007016859948635101,False
2.9999983,2441.0,4.630505,2431.5173,0.0077873170375823975,False
-63.000008,2441.0,-61.70181,2433.6223,0.006118029356002808,False
-73.0,2511.0,-72.6756,2509.1519,0.0015308558940887451,False
-38.0,2442.0,-36.181732,2431.9172,0.008449584245681763,False
-54.0,2441.0,-52.34136,2432.14,0.007546722888946533,False
23.000002,2442.0,24.821009,2432.0579,0.008387923240661621,False
-30.999996,2441.0,-29.272982,2430.8884,0.00828060507774353,False
-21.000002,2382.0,-19.58397,2376.3984,0.00550667941570282,False
-112.00001,2882.0,-111.92183,2874.1943,0.0038796663284301758,False
-47.000004,2441.0,-45.185062,2431.354,0.008234545588493347,False
-81.0,2535.0,-80.77227,2534.2139,0.0008307993412017822,False
-29.999998,3603.0,-58.603275,3669.5828,0.08902287483215332,True
-67.00001,2466.0,-66.1788,2460.7068,0.004168808460235596,False
-30.999996,2386.0,-29.151049,2378.6267,0.007218480110168457,False
7.0000033,2425.0,8.737892,2415.7576,0.007887735962867737,False
-93.99999,2747.0,-94.286354,2738.7832,0.004492610692977905,False
-92.99999,2630.0,-92.87307,2627.464,0.001463562250137329,False
-7.0000033,2441.0,-5.514161,2431.5574,0.007478624582290649,False
-62.000008,2421.0,-60.39652,2412.906,0.0070709288120269775,False
101.0,2442.0,102.5931,2436.5803,0.005774587392807007,False
-14.999999,2408.0,-13.562864,2399.8887,0.006746023893356323,False
-38.0,2441.0,-36.17169,2430.8896,0.008482769131660461,False
-71.0,2543.0,-70.734474,2542.1006,0.0009605586528778076,False
-33.999996,2442.0,-32.230457,2431.8806,0.008369550108909607,False
55.0,2440.0,56.416367,2428.9246,0.008118323981761932,False
-59.999996,2442.0,-58.579727,2434.1252,0.006599545478820801,False
-54.999996,2442.0,-53.38646,2433.323,0.007369130849838257,False
-75.0,2630.0,-74.860085,2625.6016,0.0023780763149261475,False
-24.0,3661.5,-50.19166,3710.0054,0.07557204365730286,True
21.000002,2436.0,22.846369,2426.0024,0.008465126156806946,False
-58.999996,2441.0,-57.524677,2432.9114,0.006811738014221191,False
-71.0,2502.0,-70.59493,2499.5112,0.001998007297515869,False
21.000002,2441.0,22.824463,2431.0825,0.008383035659790039,False
61.0,2399.0,62.380295,2386.6038,0.008676126599311829,False
-81.0,2520.0,-80.783936,2518.8972,0.0009586513042449951,False
109.0,2444.0,110.90551,2442.2378,0.004655376076698303,False
81.0,2406.0,82.1612,2393.8425,0.008123725652694702,False
100.5,3592.5,137.62271,3454.381,0.14020055532455444,True
31.0,2421.0,32.84843,2410.5425,0.008688606321811676,False
-81.0,2572.0,-80.76426,2571.1199,0.0008916258811950684,False
127.5,3675.0,184.66493,3476.6438,0.20905724167823792,True
-45.000004,2430.0,-43.047,2419.948,0.00870463252067566,False
19.0,2441.0,20.819595,2431.1345,0.008348502218723297,False
25.0,2442.0,26.818245,2432.0105,0.008405044674873352,False
-73.0,2460.0,-72.37456,2455.3855,0.003453195095062256,False
-19.000004,2442.0,-17.493223,2432.2632,0.007661029696464539,False
-88.99999,2658.0,-89.06463,2653.4792,0.0022856593132019043,False
21.000002,2443.0,22.81542,2433.1316,0.008341595530509949,False
-14.999999,2402.0,-13.598145,2394.4768,0.0063949525356292725,False
-53.0,2442.0,-51.323822,2433.046,0.007626742124557495,False
-87.99999,2667.0,-88.1039,2661.7134,0.0027296841144561768,False
13.999999,2441.0,15.787825,2431.2664,0.008221954107284546,False
-11.000001,2439.0,-9.530853,2429.5088,0.007468476891517639,False
-18.000004,2441.0,-16.500854,2431.294,0.007630854845046997,False
47.0,2441.0,48.583344,2430.3213,0.008263371884822845,False
28.999998,2441.0,30.80568,2430.8806,0.008441701531410217,False
0.9999994,2441.0,2.5961192,2431.5454,0.0077051520347595215,False
33.0,2441.0,34.776917,2430.7776,0.008433349430561066,False
-114.00001,2957.0,-114.092186,2947.726,0.0046080052852630615,False
56.0,2441.0,57.39213,2429.9395,0.008062832057476044,False
59.0,2442.0,60.32249,2430.8767,0.007953278720378876,False
-26.0,2442.0,-24.376936,2432.0256,0.008007079362869263,False
-16.499998,3663.0,-42.983845,3709.7146,0.07530298829078674,True
-71.0,2476.0,-70.43162,2471.9766,0.0030570924282073975,False
-63.000008,2442.0,-61.714535,2434.665,0.00607222318649292,False
-21.000002,2441.0,-19.460182,2431.187,0.007763415575027466,False
33.0,2442.0,34.774506,2431.8184,0.008409179747104645,False
122.0,2449.0,124.25512,2453.4683,0.006646096706390381,False
-71.0,2489.0,-70.5226,2485.7598,0.0025013089179992676,False
-65.00001,2447.0,-63.871227,2440.2686,0.005470633506774902,False
-113.00001,2977.0,-113.17775,2967.5762,0.004850804805755615,False
3.9999976,2377.0,5.4322643,2373.3865,0.004591017961502075,False
-13.0,2441.0,-11.53517,2431.4485,0.007488533854484558,False
-1.9999988,2441.0,-0.45251253,2431.5698,0.007596015930175781,False
48.0,2442.0,49.562626,2431.3364,0.008214831352233887,False
68.0,2375.0,69.38535,2363.1157,0.00844205915927887,False
67.0,2393.0,68.30267,2380.3948,0.00862051546573639,False
-20.000004,2440.0,-18.470686,2430.2207,0.007726237177848816,False
-67.00001,2446.0,-65.95432,2439.5994,0.0051465630531311035,False
48.0,2440.0,49.565495,2429.2275,0.008272334933280945,False
-123.0,3832.5,-123.24632,3823.2073,0.004925549030303955,False
52.5,3633.0,57.019646,3569.577,0.03930017352104187,True
23.000002,2440.0,24.82939,2430.0076,0.008428692817687988,False
-11.000001,2441.0,-9.53564,2431.4956,0.007465094327926636,False
-81.0,2655.0,-80.970314,2649.2659,0.0027945637702941895,False
-7.0000033,2441.0,-5.514161,2431.5574,0.007478624582290649,False
33.0,2441.0,34.776917,2430.7776,0.008433349430561066,False
3.9999976,2441.0,5.647758,2431.5005,0.007829904556274414,False
-25.0,2441.0,-23.389725,2431.0454,0.00797182321548462,False
-7.0000033,2441.0,-5.514161,2431.5574,0.007478624582290649,False
2.9999983,3661.5,-20.863756,3693.4683,0.06302361190319061,True
-77.0,2516.0,-76.74802,2514.62,0.001162797212600708,False
87.0,2450.0,88.14621,2440.7485,0.006707534193992615,False
-96.0,2778.0,-96.235146,2769.2139,0.004661619663238525,False
69.0,2377.0,70.36115,2364.9558,0.008469969034194946,False
-11.000001,2431.0,-9.522949,2421.668,0.007408276200294495,False
41.0,2442.0,42.682644,2431.5906,0.008333846926689148,False
40.0,2442.0,41.69676,2431.6223,0.008346930146217346,False
-16.499998,3661.5,-43.111755,3708.8462,0.07586021721363068,True
-75.0,2626.0,-74.858345,2621.9565,0.002212226390838623,False
-43.000004,2442.0,-41.165474,2432.1072,0.008391574025154114,False
63.0,2382.0,64.416794,2370.02,0.008550718426704407,False
63.0,2380.0,64.42696,2368.128,0.008519574999809265,False
3.9999976,2439.0,5.6543374,2429.5076,0.007839739322662354,False
-89.99999,2660.0,-90.07618,2655.5312,0.002284109592437744,False
-67.00001,2501.0,-66.48009,2498.0066,0.002468675374984741,False
-47.000004,2441.0,-45.185062,2431.354,0.008234545588493347,False
-12.0,2442.0,-10.539316,2432.4714,0.007469356060028076,False
-4.999997,2441.0,-3.4933884,2431.5708,0.007513701915740967,False
-0.9999994,2441.0,0.5630579,2431.5645,0.007629901170730591,False
36.0,2419.0,37.791027,2408.2537,0.008711546659469604,False
-28.999998,2442.0,-27.318745,2431.9453,0.008161842823028564,False
-94.49999,3673.5,-98.11312,3673.778,0.007366150617599487,False
57.0,2440.0,58.371117,2428.8384,0.008068867027759552,False
-21.000002,2442.0,-19.465229,2432.193,0.007750391960144043,False
-23.000002,2442.0,-21.432367,2432.1235,0.007849469780921936,False
-56.999996,2441.0,-55.445274,2432.5845,0.007126599550247192,False
-32.999996,2441.0,-31.237581,2430.8633,0.008363395929336548,False
-75.0,2525.0,-74.73656,2523.8225,0.0010891258716583252,False
-16.999998,2440.0,-15.5076275,2430.329,0.007600679993629456,False
-92.99999,2755.0,-93.23391,2746.0461,0.004739195108413696,False
-69.00001,2539.0,-68.70667,2537.9333,0.0010959804058074951,False
-70.00001,2485.0,-69.46295,2481.382,0.002800852060317993,False
-63.000008,2467.0,-62.017365,2461.08,0.004790902137756348,False
32.0,2442.0,33.782635,2431.8433,0.00841350108385086,False
49.0,2441.0,50.544205,2430.24,0.008223816752433777,False
-47.000004,2442.0,-45.196873,2432.3906,0.008193492889404297,False
-10.500001,3661.5,-36.876637,3706.0574,0.07405921816825867,True
-67.00001,2453.0,-66.03696,2446.95,0.004813790321350098,False
54.0,2423.0,55.465343,2411.2305,0.008547544479370117,False
-68.00001,2464.0,-67.20173,2458.7583,0.004098325967788696,False
-90.99999,2680.0,-91.17875,2674.5305,0.0029667913913726807,False
-43.500004,3663.0,-65.33283,3703.532,0.06304264068603516,True
78.0,2463.0,79.04665,2453.546,0.006604820489883423,False
-53.0,2443.0,-51.3364,2434.088,0.007581502199172974,False
77.0,2420.0,78.10625,2407.772,0.008047237992286682,False
26.0,2442.0,27.815573,2431.9868,0.00841096043586731,False
-31.499996,3661.5,-56.543747,3708.7656,0.07268255949020386,True
-86.99999,2690.0,-87.154305,2682.8843,0.003703087568283081,False
27.0,2401.0,28.968,2391.6907,0.008380308747291565,False
-66.00001,2489.0,-65.35555,2485.0818,0.0031591951847076416,False
-0.9999994,2442.0,0.5602072,2432.5615,0.0076256245374679565,False
37.0,2443.0,38.732693,2432.7585,0.00835387408733368,False
-37.0,2441.0,-35.181576,2430.8728,0.008470997214317322,False
26.0,2441.0,27.819242,2430.956,0.008432969450950623,False
-47.000004,2441.0,-45.185062,2431.354,0.008234545588493347,False
-16.999998,2441.0,-15.511319,2431.3281,0.007593616843223572,False
-75.0,2634.0,-74.86049,2629.2336,0.002552717924118042,False
-19.000004,2442.0,-17.493223,2432.2632,0.007661029696464539,False
0.9999994,2439.0,2.6016865,2429.557,0.007710784673690796,False
-141.0,4149.0,-140.77434,4150.027,0.0009416043758392334,False
72.0,2389.0,73.26116,2376.403,0.008533433079719543,False
61.0,2442.0,62.27817,2430.803,0.00789971649646759,False
14.999999,2441.0,16.796473,2431.24,0.00825190544128418,False
0.0,2441.0,1.5793355,2431.556,0.007666483521461487,False
36.0,2441.0,37.747692,2430.6948,0.008414238691329956,False
102.0,2466.0,103.57687,2461.9058,0.0051097571849823,False
11.000001,2438.0,12.768202,2428.335,0.008150152862071991,False
-21.000002,2442.0,-19.465229,2432.193,0.007750391960144043,False
-93.99999,2836.0,-93.829765,2824.0483,0.0060416460037231445,False
-71.0,2510.0,-70.63132,2507.9348,0.0017231106758117676,False
-27.0,2441.0,-25.35069,2430.9824,0.008080005645751953,False
-13.0,2422.0,-11.52897,2412.9834,0.007245868444442749,False
31.0,2443.0,32.787243,2432.9077,0.008391939103603363,False
-14.999999,2441.0,-13.526988,2431.3918,0.0075318217277526855,False
84.0,3663.0,116.78597,3507.5017,0.13980792462825775,True
-91.99999,2669.0,-92.12233,2664.3745,0.0024512112140655518,False
55.0,2390.0,56.522766,2378.345,0.00860787183046341,False
33.0,2443.0,34.77207,2432.8604,0.008384071290493011,False
-69.00001,2509.0,-68.581314,2506.6956,0.0019374489784240723,False
62.0,2387.0,63.4095,2374.863,0.008610948920249939,False
-41.0,2441.0,-39.15437,2430.979,0.008474737405776978,False
-13.0,2412.0,-11.564421,2403.6624,0.006850972771644592,False
-37.0,2386.0,-34.928802,2378.0505,0.007938355207443237,False
-37.0,2442.0,-35.191372,2431.8992,0.008438780903816223,False
23.000002,2442.0,24.821009,2432.0579,0.008387923240661621,False
-47.000004,2440.0,-45.173355,2430.3193,0.00827452540397644,False
90.0,2447.0,91.21647,2438.2085,0.006628796458244324,False
-96.0,2776.0,-96.24265,2767.2893,0.004640668630599976,False
-89.99999,2802.0,-89.74146,2789.2622,0.0065933167934417725,False
-88.99999,2736.0,-89.14764,2726.5034,0.00482526421546936,False
3.9999976,2430.0,5.6731834,2420.6758,0.0077972412109375,False
-54.999996,2442.0,-53.38646,2433.323,0.007369130849838257,False
-67.00001,2459.0,-66.10436,2453.2847,0.004519253969192505,False
27.0,2441.0,28.815535,2430.9312,0.008437469601631165,False
-89.99999,2802.0,-89.74146,2789.2622,0.0065933167934417725,False
89.0,2457.0,90.18305,2448.6416,0.006355270743370056,False
-81.0,2638.0,-80.93061,2633.662,0.0022079944610595703,False
91.0,2450.0,92.2392,2441.6404,0.006468281149864197,False
87.0,2398.0,88.266014,2386.9258,0.007816776633262634,False
-85.99999,2653.0,-86.02663,2648.2979,0.0022960901260375977,False
24.0,2439.0,25.83215,2428.9575,0.008458122611045837,False
-39.0,2441.0,-37.163773,2430.9126,0.008487597107887268,False
-94.99999,2709.0,-95.28316,2702.911,0.00347137451171875,False
57.0,2439.0,58.372772,2427.781,0.00809953361749649,False
78.0,2427.0,79.08801,2415.136,0.007837221026420593,False
10.000002,2441.0,11.742074,2431.3694,0.008081212639808655,False
3.9999976,2442.0,5.6441107,2432.5012,0.00782233476638794,False
67.0,2373.0,68.41027,2361.2979,0.008405104279518127,False
91.0,2468.0,92.22333,2460.8762,0.005847051739692688,False
-87.99999,2667.0,-88.1039,2661.7134,0.0027296841144561768,False
-27.999998,2442.0,-26.338112,2431.9695,0.008111566305160522,False
-65.00001,2481.0,-64.24639,2476.378,0.0037133991718292236,False
19.0,2442.0,20.814884,2432.155,0.008329413831233978,False
-4.999997,2441.0,-3.4933884,2431.5708,0.007513701915740967,False
92.0,2415.0,93.32984,2405.4558,0.007214829325675964,False
-83.0,2534.0,-82.77459,2533.2085,0.0008287727832794189,False
-9.000002,2442.0,-7.531108,2432.529,0.007458344101905823,False
68.0,2475.0,69.10857,2466.2043,0.006414785981178284,False
-21.000002,2435.0,-19.435472,2425.2031,0.007805168628692627,False
29.999998,2442.0,31.796665,2431.8923,0.008418291807174683,False
50.0,2438.0,51.528046,2427.038,0.008287936449050903,False
-162.0,4320.0,-163.41505,4330.8467,0.008006542921066284,False
-57.999996,2384.0,-55.81158,2376.4397,0.007987290620803833,False
89.0,2412.0,90.25909,2401.5088,0.007524862885475159,False
1.9999988,2441.0,3.6132228,2431.5325,0.007745563983917236,False
111.0,2481.0,112.83333,2480.6172,0.0038530081510543823,False
67.0,2419.0,68.20928,2406.5361,0.008366018533706665,False
-89.99999,2686.0,-90.19581,2679.9297,0.00328749418258667,False
-26.0,2441.0,-24.370363,2431.013,0.008026078343391418,False
-28.999998,2442.0,-27.318745,2431.9453,0.008161842823028564,False
78.0,2405.0,79.15607,2392.5164,0.00826910138130188,False
-14.999999,2442.0,-13.530464,2432.3923,0.007524743676185608,False
71.0,2456.0,72.08488,2445.6653,0.007101431488990784,False
-61.000008,2442.0,-59.623478,2434.3015,0.0064280033111572266,False
-8.000003,2441.0,-6.522169,2431.5461,0.007467925548553467,False
59.0,2422.0,60.359425,2409.9316,0.008478127419948578,False
65.0,2391.0,66.34241,2378.5352,0.008633062243461609,False
-77.0,2601.0,-76.826546,2598.9172,0.0013405680656433105,False
13.999999,2441.0,15.787825,2431.2664,0.008221954107284546,False
9.000002,2442.0,10.723675,2432.4001,0.008029863238334656,False
-57.999996,2441.0,-56.48407,2432.7449,0.006972312927246094,False
62.0,2422.0,63.29614,2409.793,0.008417561650276184,False
-41.0,2441.0,-39.15437,2430.979,0.008474737405776978,False
57.0,2441.0,58.369427,2429.897,0.00803752988576889,False
-83.0,2657.0,-83.00789,2651.471,0.002653062343597412,False
-32.999996,2441.0,-31.237581,2430.8633,0.008363395929336548,False
47.0,2441.0,48.583344,2430.3213,0.008263371884822845,False
-51.0,2442.0,-49.27102,2432.797,0.007851064205169678,False
37.5,3658.5,32.00776,3623.3833,0.027745753526687622,True
40.0,2441.0,41.69838,2430.5737,0.008373335003852844,False
-90.99999,2652.0,-91.02635,2648.1526,0.0018880069255828857,False
51.0,2440.0,52.504227,2429.1,0.008210510015487671,False
-67.00001,2444.0,-65.929955,2437.508,0.005238831043243408,False
132.0,3663.0,189.60959,3474.3506,0.20531746745109558,True
51.0,2441.0,52.502716,2430.1555,0.008181050419807434,False
32.0,2441.0,33.785202,2430.8035,0.008437417447566986,False
-73.0,2511.0,-72.6756,2509.1519,0.0015308558940887451,False
25.0,2439.0,26.829805,2428.9292,0.008466929197311401,False
-27.999998,2396.0,-26.24141,2387.8608,0.007402926683425903,False
-2.9999983,2441.0,-1.4672345,2431.573,0.007565051317214966,False
-50.0,2442.0,-48.24847,2432.684,0.007950156927108765,False
-27.0,2416.9998,-25.256907,2407.3982,0.008069545030593872,False
-49.0,2442.0,-47.22859,2432.5786,0.008040294051170349,False
23.000002,2443.0,24.81675,2433.0864,0.008365809917449951,False
-79.0,2576.0,-78.77792,2575.015,0.0009144246578216553,False
100.5,3615.0,139.44446,3464.4841,0.14976075291633606,True
-45.000004,2419.0,-42.946644,2408.9558,0.008901670575141907,False
-21.000002,2441.0,-19.460182,2431.187,0.007763415575027466,False
-101.0,2698.0,-101.09046,2693.7183,0.002223461866378784,False
-61.000008,2467.0,-59.934093,2460.7427,0.005118668079376221,False
-67.00001,2457.9998,-66.093376,2452.2266,0.0045687854290008545,False
86.0,2436.0,87.14405,2425.6936,0.007206395268440247,False
-39.0,2441.0,-37.163773,2430.9126,0.008487597107887268,False
-63.000008,2457.0,-61.900196,2450.4426,0.005329549312591553,False
-40.0,2441.0,-38.15796,2430.9426,0.00848504900932312,False
-33.999996,2441.0,-32.22146,2430.8577,0.008398324251174927,False
31.0,2441.0,32.7928,2430.8296,0.008440263569355011,False
39.0,2435.0,40.72137,2424.3591,0.008521825075149536,False
-11.000001,2442.0,-9.538438,2432.4932,0.0074607133865356445,False
-77.0,2539.9998,-76.76227,2539.2283,0.0008439719676971436,False
-27.999998,2441.0,-26.330914,2430.9546,0.00813300907611847,False
-85.99999,2679.0,-86.11471,2672.4224,0.0033670365810394287,False
98.0,2437.0,99.48723,2430.2192,0.006211668252944946,False
49.0,2441.0,50.544205,2430.24,0.008223816752433777,False
69.0,2409.0,70.20944,2396.2825,0.008487358689308167,False
-75.0,2482.0,-74.6045,2478.8662,0.0022864937782287598,False
-43.000004,2441.0,-41.154354,2431.074,0.008429571986198425,False
-67.00001,2455.0,-66.05979,2449.0583,0.004716396331787109,False
-25.0,2441.0,-23.389725,2431.0454,0.00797182321548462,False
-81.0,2507.0,-80.7876,2505.49,0.001145392656326294,False
-73.0,2531.0,-72.72586,2529.9084,0.0010694265365600586,False
56.0,2420.0,57.427822,2408.0361,0.008565016090869904,False
-104.0,2808.0,-104.16657,2800.723,0.0038045942783355713,False
-63.000008,2440.0,-61.689034,2432.5813,0.006163150072097778,False
82.5,3663.0,114.20697,3510.4172,0.1362571120262146,True
45.0,2406.0,46.669075,2394.7605,0.008702598512172699,False
